run_id	model_kind	outer_target_code	source_regime_id	source_species_codes	query_id	held_out_antibiotic	source_mic_supervision_status	support_budget_percent	seed	zero_shot_run_id	configuration_zero_shot_run_id	genome_representation	drug_representation	drug_view_fusion_method	cross_modal_architecture
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__cefuroxime__b10__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__cefuroxime	cefuroxime	source_seen	10	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__cefuroxime__b10__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__cefuroxime	cefuroxime	source_seen	10	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__ciprofloxacin__b01__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__ciprofloxacin	ciprofloxacin	source_seen	1	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__ciprofloxacin__b01__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__ciprofloxacin	ciprofloxacin	source_seen	1	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__ciprofloxacin__b01__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__ciprofloxacin	ciprofloxacin	source_seen	1	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__ciprofloxacin__b05__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__ciprofloxacin	ciprofloxacin	source_seen	5	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__ciprofloxacin__b05__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__ciprofloxacin	ciprofloxacin	source_seen	5	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__ciprofloxacin__b05__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__ciprofloxacin	ciprofloxacin	source_seen	5	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__ciprofloxacin__b10__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__ciprofloxacin	ciprofloxacin	source_seen	10	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__ciprofloxacin__b10__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__ciprofloxacin	ciprofloxacin	source_seen	10	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__ciprofloxacin__b10__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__ciprofloxacin	ciprofloxacin	source_seen	10	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__imipenem__b01__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__imipenem	imipenem	source_seen	1	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__imipenem__b01__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__imipenem	imipenem	source_seen	1	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__imipenem__b01__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__imipenem	imipenem	source_seen	1	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__imipenem__b05__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__imipenem	imipenem	source_seen	5	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__imipenem__b05__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__imipenem	imipenem	source_seen	5	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__imipenem__b05__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__imipenem	imipenem	source_seen	5	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__imipenem__b10__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__imipenem	imipenem	source_seen	10	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__imipenem__b10__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__imipenem	imipenem	source_seen	10	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__imipenem__b10__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__imipenem	imipenem	source_seen	10	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__levofloxacin__b01__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__levofloxacin	levofloxacin	source_seen	1	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__levofloxacin__b01__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__levofloxacin	levofloxacin	source_seen	1	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__levofloxacin__b01__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__levofloxacin	levofloxacin	source_seen	1	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__levofloxacin__b05__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__levofloxacin	levofloxacin	source_seen	5	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__levofloxacin__b05__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__levofloxacin	levofloxacin	source_seen	5	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__levofloxacin__b05__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__levofloxacin	levofloxacin	source_seen	5	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__levofloxacin__b10__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__levofloxacin	levofloxacin	source_seen	10	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__levofloxacin__b10__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__levofloxacin	levofloxacin	source_seen	10	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__levofloxacin__b10__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__levofloxacin	levofloxacin	source_seen	10	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__meropenem__b01__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__meropenem	meropenem	source_seen	1	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__meropenem__b01__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__meropenem	meropenem	source_seen	1	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__meropenem__b01__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__meropenem	meropenem	source_seen	1	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__meropenem__b05__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__meropenem	meropenem	source_seen	5	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__meropenem__b05__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__meropenem	meropenem	source_seen	5	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__meropenem__b05__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__meropenem	meropenem	source_seen	5	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__meropenem__b10__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__meropenem	meropenem	source_seen	10	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__meropenem__b10__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__meropenem	meropenem	source_seen	10	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__meropenem__b10__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__meropenem	meropenem	source_seen	10	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__minocycline__b01__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__minocycline	minocycline	source_seen	1	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__minocycline__b01__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__minocycline	minocycline	source_seen	1	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__minocycline__b01__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__minocycline	minocycline	source_seen	1	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__minocycline__b05__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__minocycline	minocycline	source_seen	5	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__minocycline__b05__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__minocycline	minocycline	source_seen	5	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__minocycline__b05__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__minocycline	minocycline	source_seen	5	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__minocycline__b10__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__minocycline	minocycline	source_seen	10	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__minocycline__b10__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__minocycline	minocycline	source_seen	10	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__minocycline__b10__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__minocycline	minocycline	source_seen	10	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__tetracycline__b01__seed_20260815	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__tetracycline	tetracycline	source_seen	1	20260815	zs__outer_kp__ec_to_kp__seed_20260815	zs__outer_kp__ec_to_kp__seed_20260815	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__tetracycline__b01__seed_20260816	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__tetracycline	tetracycline	source_seen	1	20260816	zs__outer_kp__ec_to_kp__seed_20260816	zs__outer_kp__ec_to_kp__seed_20260816	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
dhfs__pretrained__outer_kp__ec_to_kp__drug_held_out__tetracycline__b01__seed_20260817	source_pretrained_few_shot	kp	ec_to_kp	ec	drug_held_out__tetracycline	tetracycline	source_seen	1	20260817	zs__outer_kp__ec_to_kp__seed_20260817	zs__outer_kp__ec_to_kp__seed_20260817	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	drug_to_genome_FiLM
